tx_id,tx_hash,date_id,from_wallet_id,to_wallet_id,token_id,product_id,tx_type,amount_token,token_price_usd,amount_usd,gas_fee_usd,chain,status,block_number,created_at
6211,0x46f641836c71ce97fbbf7923605a5a0075c8f1375cce5209439e96d239f4d3bb,20240602,248,145,8,,mint,34450.598057,2.2564,77734.33,49.0153,ethereum,confirmed,20068632,2024-06-02 21:43:00
6212,0x7f9215246d796dfdd8c43dd7847206a16ab63451ee53b71754e2510c0e1716f3,20241028,105,65,6,,transfer,13966.04219,0.8396,11725.89,38.7532,optimism,confirmed,20297865,2024-10-28 09:21:00
6213,0xb9e47ad560cf13a3516ce992337782cbe393acbf2b209fba52744679f3d6a3c1,20240922,19,213,1,,bridge,35778.907532,3273.9084,117136865.91,31.3258,optimism,confirmed,18880885,2024-09-22 09:54:00
6214,0x82fa00d5e290a0e3ab822ae0ff0c16b3d0d6b393e7f7b28a01dfb50c93874921,20240307,144,62,4,6,stake,49185.330759,1.0783,53036.54,4.6954,optimism,confirmed,19739478,2024-03-07 07:21:00
6215,0x2d8d24931c43af1493650658e34751eae829eb5eac53c8a58841fae2397a666f,20241121,21,160,6,8,swap,44741.524841,0.8401,37587.36,52.1235,optimism,confirmed,18536143,2024-11-21 14:50:00
6216,0xad4cac0b40bfee9c93c2ea4ecb6119bd1d455cbbe9e34cc0e12e13c260d496fe,20241109,4,19,7,,transfer,28901.062211,1.1097,32071.51,22.5871,arbitrum,pending,20183102,2024-11-09 08:59:00
6217,0xd47b2c3f595b9f7e13fe3aa0b76405cd1b9e40398fa4b03d31fc24b192f718e0,20241203,192,143,7,6,stake,4795.550405,1.1225,5383.01,45.2719,polygon,confirmed,19692366,2024-12-03 06:55:00
6218,0xac65836d5fde5bce3b159e0efe03d782e96d424e53bc1d9d2edbdc68e8eaa614,20240815,270,290,9,,burn,5501.437103,417.8254,2298640.16,74.5067,binance_smart_chain,confirmed,20650776,2024-08-15 02:39:00
6219,0xe771c2f587f6cf952403a03fe02ecda5ec025fb5855d0c7083b5294927c29677,20241210,276,291,1,8,bridge,13349.249998,3271.0119,43665555.6,70.3947,solana,confirmed,19956438,2024-12-10 20:03:00
6220,0x03fd27a501522a1fed5a7aa0dc06c28f224ecd6f19f2e4195189fcda517012a7,20240412,192,188,10,7,approve,8944.101892,19.7932,177032.4,6.707,polygon,confirmed,19938061,2024-04-12 06:26:00
6221,0xcab97ce284ebcabcd43888f6747eb09a7873ed4123183b16d1d89f55fd3ad666,20240721,194,242,10,10,stake,40281.40327,19.4335,782808.65,39.1518,polygon,confirmed,20361350,2024-07-21 07:47:00
6222,0xf9d38e60f317251e6b97b815ade5f0a5034eff00b4ce8d1aa6e2d7ed38d84883,20241201,13,75,8,,transfer,44444.241219,2.1281,94581.79,13.3377,ethereum,reverted,18800165,2024-12-01 01:53:00
6223,0x5b8ed97e575855fa3cc66c658a5f2af34332cbc53b0ebcd7ef5cd8c593b4eb3c,20240410,291,253,5,6,stake,32128.452527,163.4721,5252105.6,7.4104,solana,confirmed,20671724,2024-04-10 17:05:00
6224,0xffd57ff61c91b37965e692b9b04f1eb673d59b2818edcab07a021d6dada00194,20240821,90,138,2,,swap,41567.698054,69755.6832,2899583176.81,,polygon,confirmed,20352113,2024-08-21 09:53:00
6225,0x11756240fa9cdb06eb16717167174949a1c74adb35268e7fdde3c93c7ff054b1,20240325,35,267,4,9,mint,20123.261756,0.9376,18867.57,76.1514,arbitrum,confirmed,19863845,2024-03-25 19:02:00
6226,0xa23da1a40552d907d078bc893ba312b44031ca043825d553ca8cb0dda36eed1b,20240604,241,169,2,10,unstake,12253.116821,64207.1025,786737127.67,,polygon,confirmed,20808840,2024-06-04 16:04:00
6227,0x5f097bad43f2a744e624f4c50060ff982e8a6f854e6802836a569a816c8e3c7d,20240803,65,100,10,,burn,20505.153341,19.7699,405384.83,14.1124,binance_smart_chain,confirmed,18133996,2024-08-03 17:12:00
6228,0x73f9235e44beca08192b57a00e72d32c6ae17b108ec45adead0773f3dd5c1f95,20240501,175,227,3,,transfer,4367.913781,1.0704,4675.41,59.7325,polygon,confirmed,18808840,2024-05-01 06:12:00
6229,0x1efcc7278436e3147b0f17abeef66c6f0ad0e6e9522c8b08d7b8fbcda70e471e,20241115,149,102,3,,approve,49850.708483,1.0088,50289.39,43.7404,polygon,confirmed,19729723,2024-11-15 19:18:00
6230,0x4431a2baedb0acbbbeb3d334971d7fef655c4e77e76da4f2134f50a6bf29f3ff,20240518,142,273,4,,swap,22957.399632,1.0248,23526.74,12.1639,arbitrum,confirmed,20220028,2024-05-18 10:13:00
6231,0x2c8973dd4071dbd91f1f1cb80410cc51feda0cc09c34abd724b3036d732d9669,20240817,110,91,4,,transfer,34288.787109,0.9555,32762.94,40.3098,polygon,confirmed,20539497,2024-08-17 21:14:00
6232,0xca878027ae94973f1b1ab180c4717d3c8c8c27eac1dadfc52b1c1ec77ba38c41,20240727,188,164,10,2,approve,14084.930783,17.2799,243386.2,42.3574,arbitrum,confirmed,18075559,2024-07-27 05:23:00
6233,0x2203a50b413e66ac28599bd3618df45fbdff60b1878fa00f985a79cd840adf88,20240518,228,76,1,4,approve,25466.501494,2944.2755,74980396.42,3.6638,polygon,confirmed,18720745,2024-05-18 00:37:00
6234,0x673aa7feaa8f237b66d38778cfecc58981f7dbf5091b2b9522cc71bb283a54f1,20240306,168,236,2,,swap,29880.780545,65790.6621,1965876336.12,,optimism,confirmed,19584729,2024-03-06 17:41:00
6235,0x71d7ca3c828891eeaae0fafefd7c24d6490c266988345a2e8092b646128d90f6,20240821,262,251,8,8,burn,47372.122057,2.1685,102726.45,34.7892,arbitrum,reverted,20640713,2024-08-21 15:54:00
6236,0xff48a59b48a6168b5f595d7eeb02cf5041810552f3f9aae4988bb6e32c451061,20240813,159,57,4,4,burn,48653.63038,1.0073,49008.8,48.2386,arbitrum,confirmed,19851047,2024-08-13 02:58:00
6237,0x1773998f13c45a86fbfa3f6ecf57b8077eb2cc7ade56591519ce330fdf0a73f6,20241118,182,151,2,3,transfer,27660.503812,68283.6173,1888759256.62,,ethereum,confirmed,20527868,2024-11-18 01:33:00
6238,0x69ec8575e0cbaf30f04b9dca5d9dd44301e64637118bfcd107a13661b7929849,20240309,248,236,3,,bridge,5213.745005,0.9758,5087.57,75.8523,ethereum,confirmed,18647707,2024-03-09 11:42:00
6239,0x798fc38e063730887c37c40a110bfa110270e682f769bc956d7f2971badbddce,20241118,133,261,1,5,swap,21714.61116,3120.1768,67753425.96,18.4647,binance_smart_chain,confirmed,20756128,2024-11-18 10:17:00
6240,0x93e47dd417a849d765a05c9303e222060864bcf260aa7fd9a3a8534b6bbde33a,20240107,162,190,6,1,swap,1696.587349,0.9012,1528.96,25.3139,arbitrum,confirmed,18226593,2024-01-07 13:52:00
6241,0x52a762b96ae402c7c85aa0b49bff5e054e078a9578b88e8e6e13de440fe05217,20241123,243,186,5,2,approve,24045.69312,161.4728,3882725.4,17.4706,polygon,confirmed,18610271,2024-11-23 03:24:00
6242,0x33f4ef5a53df0b6996ce16bb4de14a8f432baa756ea7701be832978f0c5b6b78,20240326,35,76,3,2,swap,27848.992944,1.0242,28522.94,53.0001,arbitrum,confirmed,18781118,2024-03-26 17:08:00
6243,0x686664b2cc2ae2adf013f1ec004c5fb000d9b75c45b37f2b67b735cd7b04a928,20240803,234,256,10,7,stake,24041.698087,18.1403,436123.62,70.1803,arbitrum,confirmed,18880390,2024-08-03 10:48:00
6244,0x2631ceb418fbf2bbb40c399da89375175250ed16ab3a6747eaad1a4bd6ac1785,20240901,298,268,4,2,stake,34574.994704,0.9637,33319.92,37.786,optimism,confirmed,19253693,2024-09-01 21:58:00
6245,0xa75d929df2628142c771f972dc6ad4a18a4796bc48f5b6345255f37019aac31a,20241012,289,199,5,9,stake,10263.657316,173.679,1782581.74,41.0222,optimism,confirmed,20502680,2024-10-12 04:15:00
6246,0xd746566be0ef1d597901ceca2c3158739a3d112ba9674e7a930f24a638a805fb,20241108,136,123,4,8,mint,38471.035849,1.0048,38655.7,0.5702,ethereum,confirmed,20563824,2024-11-08 22:43:00
6247,0x7543587936c79b3cdfb12f18096b633e53d15a8b522a62f11372bd67963ae090,20240726,39,186,4,7,unstake,43664.310171,0.9799,42786.66,10.0512,optimism,pending,20532528,2024-07-26 06:07:00
6248,0x692c833d6d4fc9bafc54d4bbcca79158608acafe8d62ee467a80bd0bf34c29d6,20240309,121,126,7,2,transfer,37302.207082,1.1743,43803.98,52.177,optimism,confirmed,20721195,2024-03-09 03:25:00
6249,0xbb41b2e6f9cd1b794ee3a0116e13f7b223051eba68cd63e5dff67e2d5f773e60,20240228,160,112,6,1,swap,21924.246777,0.799,17517.47,51.2242,arbitrum,confirmed,18264562,2024-02-28 04:33:00
6250,0x1eaec5d209f23a57c83a62d63455b0f3793e35f700d9a4dfd8d8a548e4a93fa5,20240514,161,101,9,,swap,10377.662544,438.4071,4549640.94,38.0397,polygon,confirmed,20570432,2024-05-14 20:42:00
6251,0x6056135a400e31b0b19ddbdd4024e1a9d22fd5986b3eedafcba07b23a42327fe,20240708,31,242,7,5,mint,14878.997328,1.2063,17948.53,57.3641,arbitrum,confirmed,20795390,2024-07-08 22:17:00
6252,0xb4a1813222a4ad70262c106844e73d37aecb22af8f3fadbc27b9f86bd4b74819,20240915,113,144,3,10,stake,23379.257485,0.9617,22483.83,7.1966,binance_smart_chain,confirmed,20456613,2024-09-15 20:27:00
6253,0x88ae36919f9f0beb816135519e504d1247bf95584cecb2454a93d417622a55fe,20240209,118,216,8,10,mint,34416.703883,2.2622,77857.47,25.0206,polygon,confirmed,19641968,2024-02-09 23:15:00
6254,0xa2f7b97180a2116cf39e8bec40ece349a9d7f893a6d23b8e662131eefcc883eb,20241218,56,145,9,,unstake,31077.840709,415.7004,12919070.81,76.6998,optimism,confirmed,20569015,2024-12-18 07:23:00
6255,0xff13edc2a2bcaeddb47ce384902a166a659ed9b43594c355819e1a6844ce5967,20240723,260,189,8,8,burn,19846.715886,2.053,40745.31,79.3209,solana,confirmed,19064492,2024-07-23 10:46:00
6256,0x5ebc4c3b9de02e01985ef9401cb7bb2e74b6aa98e6fe0aea5779a5a0c086d0d1,20240424,12,26,9,,transfer,19570.35547,427.2042,8360538.05,21.0479,polygon,confirmed,18039918,2024-04-24 22:59:00
6257,0xee7fcfc5dc658da2af3c129bbcfa49391df5481b07fdd1d63235122407f914c2,20240221,122,63,3,2,mint,18426.800235,0.9227,17002.41,28.3351,arbitrum,failed,19148889,2024-02-21 00:43:00
6258,0x91612d643011e85eb6fd3c05cc183be96850df30f43c78ebbd9325ac313e21d6,20240506,151,66,3,5,approve,1189.86219,1.0105,1202.36,15.3403,solana,confirmed,18790948,2024-05-06 18:26:00
6259,0x6e6757dd479057a7f2e5e345858252f99563909c0ef489a4d4d571039a19ead8,20240717,23,40,3,,unstake,14964.409936,1.0592,15850.3,76.8432,arbitrum,confirmed,19902170,2024-07-17 15:13:00
6260,0x5ef760539b6adfcd4afb7178f01e55dd1b99c4f775add554014f79a895b7400a,20240502,282,37,7,3,bridge,19457.958549,1.151,22396.11,68.3611,polygon,confirmed,18481017,2024-05-02 03:02:00
6261,0x828fc4eff41f18b15ca2400270f5722b0ab96b368319d242bcd7bec1534ae7d9,20240326,222,102,8,1,unstake,15480.328032,2.0662,31985.45,43.2996,solana,confirmed,20420557,2024-03-26 23:57:00
6262,0x6aa30f96ad8a69da4f522b57e318565ffaa9bb402bb291cbef5cb6b216284895,20240215,140,6,10,,transfer,32181.708233,17.2273,554403.94,17.911,arbitrum,confirmed,20630756,2024-02-15 15:58:00
6263,0x559e5cf7264200d2978b2ce5dd81476c803eddff67dd5ad161fdaec278742310,20240820,183,34,5,2,mint,5142.81328,184.5137,948919.51,67.8163,polygon,failed,19963867,2024-08-20 10:00:00
6264,0xef7cc6f55c18ab91a8155ca5a6b68299af605c544229cc4939d0a212747b1aa8,20240406,142,128,7,8,stake,28597.850447,1.2166,34792.14,22.2803,arbitrum,confirmed,18010146,2024-04-06 22:33:00
6265,0x7cdd44267ec04e4133bac91c37770f9ff7f09ff9511ee002731e70228873bc4f,20241211,14,18,3,,approve,18848.179732,1.0681,20131.74,28.2936,solana,confirmed,20220255,2024-12-11 18:41:00
6266,0x0ac4e6f014237f427f713e478c04fa7e642182a86a6fe24dd3cdd7cd8b8fbebb,20240907,213,166,3,1,approve,40320.266063,1.0636,42884.63,7.2894,optimism,confirmed,20597588,2024-09-07 06:54:00
6267,0xba5688bc9c812092fdef708612b71ffa53f1e6b5dbb6f6b362584251845f4274,20240804,46,183,9,,stake,29892.101682,397.09,11869854.66,45.3948,polygon,confirmed,18863103,2024-08-04 01:14:00
6268,0x36c012c3dfb65dc6c7c11012db3d764b80197ca1259e0f78d31fadbff232f42d,20240121,266,231,4,3,mint,23668.201139,1.0491,24830.31,13.7625,solana,confirmed,18576447,2024-01-21 04:09:00
6269,0x929050564f5879d969ef4e7d9c48f827f864c7817fb0d0cda2c7800fd9ea13f0,20240915,153,100,9,6,transfer,22062.435022,445.9487,9838714.22,46.9256,arbitrum,confirmed,18229629,2024-09-15 09:54:00
6270,0x35f3da860e28c94e19b58f4d8a21939f9f8e1c90ccf5145977f798664ff489f5,20241127,287,91,7,10,mint,19588.214672,1.2599,24679.19,43.6267,ethereum,confirmed,20084549,2024-11-27 20:18:00
6271,0x5278bc894bee719304f3b15b4473752c46684691c5078075aef7a7357e9138f1,20241002,69,265,5,9,approve,33938.323227,186.3829,6325523.1,50.7442,ethereum,confirmed,19958151,2024-10-02 03:49:00
6272,0xec80eadf934baa295e88427971bf2be5e044babc9713b1ef0748d653701ed7bd,20240201,7,135,9,2,mint,29052.931772,396.2425,11512006.32,78.0921,optimism,confirmed,20011832,2024-02-01 22:38:00
6273,0x49c3ce16e4f8960766466c02fea1f8aaa97c60d1972edeb025593f2a0e99d82e,20240509,215,18,7,1,mint,28571.318172,1.1118,31765.59,39.6909,arbitrum,confirmed,19922259,2024-05-09 22:22:00
6274,0x19c2420108fcf99b8550c8cc1121c11122ab58d59e824a3781e6bee3d951d0f1,20240414,89,167,6,6,unstake,18488.505401,0.8528,15767.0,25.9589,arbitrum,confirmed,18719263,2024-04-14 08:42:00
6275,0x5fd81da9bed8d38cc3a799dcf7518c95ad550f1d7b4b92a7f8dd8c0a3195f012,20240121,36,12,2,,unstake,10538.270481,61626.3511,649435156.65,,polygon,confirmed,19253393,2024-01-21 14:22:00
6276,0x67d44d6599ca77c16bb0b1b138c03c4c6afd75b58770b002766dbb4e226ece41,20240628,226,90,2,9,transfer,16193.154224,64731.4518,1048206382.14,,binance_smart_chain,confirmed,20979695,2024-06-28 22:46:00
6277,0x783ec3b0b1d8b8439b724348cfe9b0e2bf69c134cfc6f77266c0682ea95ffa48,20240208,288,6,1,1,mint,3971.339718,3368.6094,13377892.3,15.9138,solana,confirmed,20387859,2024-02-08 03:22:00
6278,0x9a20dc60df51ec7b57857694b77a7314f13a5e80c39876f90938661cff60b06d,20240203,182,128,3,,swap,3671.317253,1.031,3785.13,48.0367,ethereum,pending,18418358,2024-02-03 16:34:00
6279,0x5689eb8a4ca423a03d4e708e9928a27d008c15fa856bad930a08019db16addad,20241212,145,39,7,4,swap,34539.224527,1.2037,41574.86,66.9831,ethereum,reverted,20363623,2024-12-12 10:18:00
6280,0xd54d4b44a6189902e0175931cc04afcf5d84f081fddf2deab6a17bb93834770b,20240125,282,42,1,,stake,27648.749123,3325.5362,91946916.09,38.4859,polygon,confirmed,18015788,2024-01-25 10:06:00
6281,0x6b743763c36bc7045e81f3a9f7c191734a2677829af049c5228d195dd9aaacb6,20240713,16,151,8,,swap,46721.019732,2.065,96478.91,22.6499,optimism,confirmed,18768454,2024-07-13 13:14:00
6282,0x4b5fcb6fc929d52341ff4fda86ee06fe3230d68ff0bb198c5c44475ea275dbc5,20241111,29,107,10,,swap,10941.825569,17.2537,188786.98,6.4524,arbitrum,confirmed,19626405,2024-11-11 23:30:00
6283,0xc2b1eca115a4f7b5ae2474cd12cc18926a5011462063e3c2ff19cb0cc84ebaff,20241003,93,189,9,10,burn,39876.895448,404.4696,16128991.95,72.9941,polygon,confirmed,18085343,2024-10-03 03:47:00
6284,0x6ebcf4d5e6fe79ad235d693be3fc8cff3c6044706788ef44ecf50270eba44f04,20241020,85,111,1,5,unstake,22872.868711,3147.7353,71997736.25,7.9735,optimism,confirmed,20858659,2024-10-20 21:05:00
6285,0x32855174c7d561232e15ca6e3cf0a294053417e7e985568069f8a3a937aca8b8,20240723,286,38,2,6,stake,48277.880333,68843.985,3323641669.48,,solana,confirmed,20252582,2024-07-23 08:39:00
6286,0x27b93be47d08fa4b0763e8ef375950ba5e9c1d959f6832704b283bf42284a814,20240202,252,113,6,,bridge,3711.761795,0.7953,2951.96,7.8867,polygon,confirmed,19198073,2024-02-02 17:52:00
6287,0x627c0f56115e7c69cc981918e443cd4a6e1c48b012a1b6baa27c570e65884280,20241113,74,63,4,2,swap,27446.830328,1.0069,27636.21,27.117,binance_smart_chain,confirmed,20418112,2024-11-13 21:42:00
6288,0x823e58c4aa1d7df6205ecb6579c53b3f5baa1aeeb3143de3f9a14966fab1bc9f,20240418,62,154,4,2,mint,34135.771204,1.0431,35607.02,78.5002,ethereum,confirmed,20576937,2024-04-18 06:07:00
6289,0x7aac292e7f39c26d584e86af734a2ef200065ed27bb605f7debef55a618dc631,20240704,146,21,8,,burn,38220.251791,1.9718,75362.69,34.069,polygon,reverted,20439424,2024-07-04 09:20:00
6290,0xe4ee1c27fc2bd0d8d39a37058a41b47a22d54323ef52d4d66d235ad2786cf8e5,20240721,64,21,6,,swap,48296.62178,0.8621,41636.52,12.129,ethereum,confirmed,20472498,2024-07-21 12:38:00
6291,0x2b2a4f044cf84a93d389624f9810df5fd685877c2b62257c9354c5ce03277f7d,20240312,269,38,10,1,unstake,37315.949559,18.99,708629.88,25.5536,polygon,confirmed,18075598,2024-03-12 03:53:00
6292,0xf8d7902442faca53598c6e823670fa7861c9f1ef9fbacf19fc854ceaca723dec,20240416,259,287,2,7,mint,28966.659821,63413.5458,1836878609.23,,ethereum,confirmed,20782645,2024-04-16 03:15:00
6293,0xf5e5109b60dd1be83333bcb68c7042d11f97795bfa622e6ffe35d6a9a96d33ff,20240403,273,184,5,10,bridge,19257.861897,176.7567,3403956.12,49.0012,optimism,confirmed,18480521,2024-04-03 11:14:00
6294,0xc3ad91f38e57a0d9911e8916126396f09a1fa7866564dffdf6e02ddcfcc1feee,20241219,21,124,2,9,stake,10702.626979,69490.518,743731092.73,,optimism,confirmed,18470537,2024-12-19 03:02:00
6295,0xfb1cf4aac5bf93d0a5ae475d728d6c6172c242266c38341858d5173eaad2e536,20240124,211,31,4,,stake,17442.215197,0.9875,17224.19,26.2335,binance_smart_chain,confirmed,18796910,2024-01-24 10:53:00
6296,0x8fbbdb2cb72316f6ca99e2b8ae97a8952e415bcfa602bd380ddf55bedf23b1ee,20240226,73,172,3,3,stake,32515.387189,1.061,34498.83,63.362,binance_smart_chain,confirmed,20352461,2024-02-26 12:54:00
6297,0x432bec2e9577c4598aea98168111cbc64db2ce6e7c0a364be03fdcb2b3319eb4,20240911,183,156,3,,transfer,38560.515494,0.9909,38209.61,51.1872,polygon,confirmed,19796966,2024-09-11 13:48:00
6298,0x4e67ee67adac4ce9309a08a47a428cb41601cfcf11e7a23512d371b617041991,20241215,114,291,1,3,bridge,20797.03605,3311.3075,68865381.45,30.4084,binance_smart_chain,confirmed,19714905,2024-12-15 09:04:00
6299,0x0c3ace02a3d64e970fe70e5ae700c6dff97ece3ec714f5231b928e57407a003a,20241118,45,219,4,,stake,39210.469862,1.0262,40237.78,61.7006,arbitrum,confirmed,20212443,2024-11-18 17:55:00
6300,0xc0cbeefebfa0505e260a566a14fc45d344ea97fce92afe53e0a8a447735caf77,20240503,199,22,8,4,bridge,22552.191797,2.2229,50131.27,37.3818,polygon,confirmed,20993186,2024-05-03 12:05:00
6301,0x778df30e51c8f87b6eb4d1906fc665a4bd0ba88fb5da282f2a88f9ac732c4eef,20240106,115,248,7,1,mint,20082.472879,1.1856,23809.78,55.9884,binance_smart_chain,confirmed,20437038,2024-01-06 05:01:00
6302,0xd7a935d76d6c36ae85cce19800165dcefd390f0508623af574a50327fa2cac68,20241218,57,63,2,,approve,23076.041861,64642.6019,1491695387.45,,solana,confirmed,20890037,2024-12-18 17:53:00
6303,0x70842c760beca01578dda885483e98732e2a7654b4eeffa4c53ecb8bdd4ae78d,20240418,22,252,4,,bridge,25164.283569,0.9811,24688.68,23.3736,optimism,confirmed,19441295,2024-04-18 14:06:00
6304,0xaa39b1af2c4c98fec7faacc2ea46457fa065579f4e13c73000fb647e82b3a52a,20240321,129,13,7,8,mint,30264.829832,1.2437,37640.37,14.2684,solana,confirmed,19689280,2024-03-21 09:40:00
6305,0x856c81e51cfa916b5a940a56af6bb77f581be87be5c3115529afb3b6d0330bc2,20241019,299,215,1,7,bridge,7460.169578,3353.2573,25015868.1,22.6699,solana,confirmed,19375634,2024-10-19 12:52:00
6306,0x5a5e0c9492cf90ae9079516627b4f63a6f89ffee5470e0d74280cc869fbf0faa,20241220,298,275,7,6,approve,49685.787219,1.1498,57128.72,52.3664,optimism,confirmed,20999660,2024-12-20 16:29:00
6307,0xa15a5c14aa07746a2f9cd344337d2b9f95e69573c07ecf0402f35cf1df8c78b6,20240125,47,29,4,5,transfer,10625.655787,1.0306,10950.8,46.8141,optimism,confirmed,18367694,2024-01-25 02:42:00
6308,0xf5ec621a7b595c1b6932b777b31929777ffa18a54c2ff48c0f9f43176431ce9d,20241115,58,210,9,,bridge,23576.288534,405.167,9552334.1,78.0931,binance_smart_chain,failed,18371894,2024-11-15 09:14:00
6309,0xbea0f6b324f2c227ef13051d1f103d21a957476c354dfdc58c15a7b73696cbb5,20240103,121,243,3,5,unstake,46043.00278,1.0405,47907.74,3.0451,optimism,confirmed,19170733,2024-01-03 12:01:00
6310,0xde31add7bbfd2f2c80746090fda412973b351a562b289f46d2e1e9383887d11b,20241116,299,104,2,8,stake,30412.826666,62134.1913,1889676390.04,,solana,confirmed,19538891,2024-11-16 21:21:00
6311,0xa896c2df8e8042be29a905f2a324c930d9086c32c452f6619b4a6c591bbbee85,20241006,139,271,8,,transfer,47092.472892,2.2512,106014.57,49.0674,ethereum,confirmed,18284369,2024-10-06 20:25:00
6312,0xe938b56a621f5ba4cd76699f8a51ba3c0e2ab92870c5750570ebd5c471b1fd0a,20241007,182,200,1,3,stake,21103.090434,3126.1074,65970527.17,56.9313,ethereum,confirmed,20446683,2024-10-07 05:19:00
6313,0x6b05459f979ee6d2e4ce8ea938cd6f90e8ed0cab44933a1dae86027bae67e4a2,20241026,111,126,3,,approve,15094.027519,1.0756,16235.14,36.0836,arbitrum,confirmed,19758581,2024-10-26 02:46:00
6314,0x2a65f5fdfae6ccfa240e3d76d56334177cbab6430f9cf18bbf832f8e4a608e54,20240315,166,188,2,2,mint,47056.855787,64760.9087,3047444741.33,,binance_smart_chain,confirmed,19195039,2024-03-15 14:51:00
6315,0xa0f9592b8d8f4d30285d8b4b2ebfc247786f4cb2c58b51c64629f2b5117a8b51,20240326,224,20,1,2,approve,42243.671755,3050.755,128875092.82,50.6755,ethereum,confirmed,20603484,2024-03-26 14:41:00
6316,0x2faf2af3423f50026c4b483fbf0bb913410bcd1323d5d6fccf04c3148412f9b2,20241121,260,131,4,3,unstake,28446.21217,0.9223,26235.94,79.9663,solana,confirmed,18062025,2024-11-21 09:04:00
6317,0x28adcc52cc6a90ec9b0e23997a928b1371faebc732f12f460d23ebba39aec2ff,20240111,28,288,6,9,unstake,2426.116563,0.8063,1956.18,43.4135,solana,reverted,19223238,2024-01-11 20:17:00
6318,0x71dfaf5c57923964b40ba4afd6862431f355c31f233112bae496405ea2433e8b,20240122,144,44,3,,stake,7644.900776,1.03,7874.25,1.1348,optimism,confirmed,20233783,2024-01-22 01:46:00
6319,0x896aa945f019e00fa636bba20b30e2a86a7a008f77add98fd958556cb90d1751,20241203,198,183,2,5,stake,4439.677271,69465.7655,308405580.2,,solana,confirmed,18140104,2024-12-03 04:51:00
6320,0xe5a9743cbbf229d3e56c0b4925fdde5ad90a9feba36e59aeb3ca16eb92bfe17f,20240615,5,103,5,,burn,27860.756384,171.8442,4787709.39,64.9892,solana,confirmed,18832904,2024-06-15 09:53:00
6321,0xc89a9c80c836f5215e81b9df81ae6466c763a3fd86b3052f8644172106d0b38b,20240806,31,201,2,7,swap,24188.96924,68862.5496,1665714094.06,,arbitrum,confirmed,18071887,2024-08-06 12:44:00
6322,0xee9e7af0843c2b8ac5a1843d57c69935b0e62174841704d680d9e44d0120c430,20240311,284,51,1,6,stake,28414.800216,3374.7608,95893153.91,67.287,binance_smart_chain,confirmed,20993683,2024-03-11 23:41:00
6323,0x0ab751bc7ba20d30817ac818975f6e473735a12937823e31172d270287caed13,20241123,115,75,3,7,bridge,35718.292505,1.0726,38311.44,14.4902,binance_smart_chain,confirmed,20421332,2024-11-23 16:22:00
6324,0x6b861cb29680f255e91387dc3f1600ea88d620f9da4224b19a5027057a973888,20241101,162,259,3,,transfer,47834.498202,1.0706,51211.61,6.7633,arbitrum,confirmed,19035204,2024-11-01 17:58:00
6325,0x816ed0b59eb95633ac6a5f9f7425a54a444b6291dec43c1bd6f60ab314249cf0,20241108,89,14,2,,stake,29374.457159,61198.9869,1797687018.87,,arbitrum,pending,18130324,2024-11-08 00:01:00
6326,0x621ca558860da12abf611b80b5e2473d2ad8d799fbf73983df2fbc6d0f5f8aa8,20240216,142,248,9,5,stake,10663.252919,453.3238,4833906.33,75.7481,arbitrum,confirmed,18278786,2024-02-16 03:13:00
