offset_id,topic,partition,offset,consumer_group,lag,committed_at
3039,alert-high-value,2,787370,blockchain-analytics-cg,447,2024-01-02 01:45:52
3040,aggregated-metrics,3,898369,blockchain-analytics-cg,270,2024-01-02 01:46:09
3041,aggregated-metrics,4,812524,blockchain-analytics-cg,104,2024-01-02 01:46:41
3042,defi-prices,2,165493,blockchain-analytics-cg,42,2024-01-02 01:46:51
3043,alert-high-value,2,600408,blockchain-analytics-cg,434,2024-01-02 01:47:09
3044,alert-high-value,4,805670,blockchain-analytics-cg,341,2024-01-02 01:47:13
3045,alert-high-value,3,192802,blockchain-analytics-cg,290,2024-01-02 01:47:32
3046,defi-prices,2,233110,blockchain-analytics-cg,215,2024-01-02 01:47:36
3047,defi-prices,0,427958,blockchain-analytics-cg,143,2024-01-02 01:47:39
3048,mempool-events,4,526982,blockchain-analytics-cg,203,2024-01-02 01:48:35
3049,defi-prices,1,994298,blockchain-analytics-cg,468,2024-01-02 01:49:10
3050,mempool-events,5,152821,blockchain-analytics-cg,391,2024-01-02 01:49:13
3051,aggregated-metrics,4,922136,blockchain-analytics-cg,283,2024-01-02 01:49:35
3052,defi-prices,3,230089,blockchain-analytics-cg,298,2024-01-02 01:50:07
3053,aggregated-metrics,0,132072,blockchain-analytics-cg,379,2024-01-02 01:50:13
3054,alert-high-value,6,379744,blockchain-analytics-cg,238,2024-01-02 01:50:54
3055,aggregated-metrics,1,129602,blockchain-analytics-cg,202,2024-01-02 01:51:35
3056,alert-high-value,6,920889,blockchain-analytics-cg,375,2024-01-02 01:52:22
3057,aggregated-metrics,0,73922,blockchain-analytics-cg,28,2024-01-02 01:53:04
3058,mempool-events,2,497293,blockchain-analytics-cg,449,2024-01-02 01:53:56
3059,alert-high-value,4,242209,blockchain-analytics-cg,101,2024-01-02 01:54:03
3060,alert-high-value,2,435051,blockchain-analytics-cg,231,2024-01-02 01:54:43
3061,alert-high-value,0,380030,blockchain-analytics-cg,71,2024-01-02 01:55:29
3062,alert-high-value,3,290191,blockchain-analytics-cg,245,2024-01-02 01:55:58
3063,mempool-events,2,637952,blockchain-analytics-cg,420,2024-01-02 01:56:33
3064,aggregated-metrics,4,604370,blockchain-analytics-cg,285,2024-01-02 01:57:03
3065,defi-prices,1,220415,blockchain-analytics-cg,291,2024-01-02 01:57:51
3066,alert-high-value,0,206216,blockchain-analytics-cg,374,2024-01-02 01:58:19
3067,alert-high-value,0,136333,blockchain-analytics-cg,40,2024-01-02 01:58:44
3068,mempool-events,4,398968,blockchain-analytics-cg,14,2024-01-02 01:59:35
3069,aggregated-metrics,2,663022,blockchain-analytics-cg,282,2024-01-02 01:59:52
3070,defi-prices,7,200923,blockchain-analytics-cg,152,2024-01-02 02:00:35
3071,mempool-events,1,116535,blockchain-analytics-cg,395,2024-01-02 02:01:30
3072,defi-prices,2,196350,blockchain-analytics-cg,170,2024-01-02 02:02:02
3073,alert-high-value,6,317872,blockchain-analytics-cg,71,2024-01-02 02:02:08
3074,aggregated-metrics,3,835363,blockchain-analytics-cg,290,2024-01-02 02:02:56
3075,defi-prices,1,39896,blockchain-analytics-cg,49,2024-01-02 02:03:22
3076,alert-high-value,0,903449,blockchain-analytics-cg,168,2024-01-02 02:03:39
3077,alert-high-value,1,366382,blockchain-analytics-cg,372,2024-01-02 02:04:28
3078,defi-prices,6,93296,blockchain-analytics-cg,122,2024-01-02 02:04:48
3079,aggregated-metrics,6,152209,blockchain-analytics-cg,166,2024-01-02 02:05:34
3080,aggregated-metrics,0,557412,blockchain-analytics-cg,158,2024-01-02 02:06:16
3081,aggregated-metrics,3,908693,blockchain-analytics-cg,115,2024-01-02 02:07:07
3082,aggregated-metrics,1,48700,blockchain-analytics-cg,53,2024-01-02 02:07:56
3083,alert-high-value,5,704353,blockchain-analytics-cg,388,2024-01-02 02:08:36
3084,mempool-events,3,313196,blockchain-analytics-cg,137,2024-01-02 02:09:33
3085,alert-high-value,5,501034,blockchain-analytics-cg,333,2024-01-02 02:09:59
3086,defi-prices,7,478416,blockchain-analytics-cg,84,2024-01-02 02:10:05
3087,defi-prices,4,516714,blockchain-analytics-cg,426,2024-01-02 02:10:33
3088,alert-high-value,3,733186,blockchain-analytics-cg,16,2024-01-02 02:11:28
3089,defi-prices,0,612824,blockchain-analytics-cg,315,2024-01-02 02:12:15
3090,mempool-events,3,801220,blockchain-analytics-cg,324,2024-01-02 02:13:11
3091,defi-prices,3,178050,blockchain-analytics-cg,123,2024-01-02 02:13:30
3092,alert-high-value,4,71906,blockchain-analytics-cg,273,2024-01-02 02:14:01
3093,defi-prices,7,215127,blockchain-analytics-cg,461,2024-01-02 02:14:58
3094,alert-high-value,1,818449,blockchain-analytics-cg,68,2024-01-02 02:15:55
3095,alert-high-value,5,586466,blockchain-analytics-cg,399,2024-01-02 02:16:10
3096,mempool-events,5,88924,blockchain-analytics-cg,39,2024-01-02 02:16:27
3097,defi-prices,2,717750,blockchain-analytics-cg,456,2024-01-02 02:17:25
3098,mempool-events,2,990721,blockchain-analytics-cg,175,2024-01-02 02:17:38
3099,defi-prices,6,784992,blockchain-analytics-cg,103,2024-01-02 02:18:13
3100,alert-high-value,4,155769,blockchain-analytics-cg,369,2024-01-02 02:18:18
3101,aggregated-metrics,3,823356,blockchain-analytics-cg,64,2024-01-02 02:19:05
3102,aggregated-metrics,7,676819,blockchain-analytics-cg,332,2024-01-02 02:19:22
3103,alert-high-value,0,85365,blockchain-analytics-cg,120,2024-01-02 02:19:57
3104,aggregated-metrics,4,726902,blockchain-analytics-cg,482,2024-01-02 02:20:23
3105,defi-prices,5,241010,blockchain-analytics-cg,499,2024-01-02 02:20:44
3106,alert-high-value,5,231627,blockchain-analytics-cg,472,2024-01-02 02:21:31
3107,defi-prices,6,516073,blockchain-analytics-cg,434,2024-01-02 02:21:50
3108,mempool-events,5,561292,blockchain-analytics-cg,300,2024-01-02 02:21:54
3109,defi-prices,0,434218,blockchain-analytics-cg,226,2024-01-02 02:22:22
3110,mempool-events,1,324082,blockchain-analytics-cg,182,2024-01-02 02:22:59
3111,aggregated-metrics,1,933774,blockchain-analytics-cg,475,2024-01-02 02:23:47
3112,alert-high-value,1,861967,blockchain-analytics-cg,455,2024-01-02 02:24:44
3113,mempool-events,2,968287,blockchain-analytics-cg,73,2024-01-02 02:25:40
3114,aggregated-metrics,1,456661,blockchain-analytics-cg,377,2024-01-02 02:26:12
3115,aggregated-metrics,6,98298,blockchain-analytics-cg,142,2024-01-02 02:26:26
3116,alert-high-value,1,753381,blockchain-analytics-cg,469,2024-01-02 02:27:03
3117,defi-prices,4,809447,blockchain-analytics-cg,181,2024-01-02 02:27:48
3118,defi-prices,4,895803,blockchain-analytics-cg,94,2024-01-02 02:28:16
3119,defi-prices,3,111125,blockchain-analytics-cg,13,2024-01-02 02:29:00
3120,defi-prices,6,978113,blockchain-analytics-cg,188,2024-01-02 02:29:37
3121,defi-prices,3,7363,blockchain-analytics-cg,453,2024-01-02 02:30:19
3122,mempool-events,5,55817,blockchain-analytics-cg,248,2024-01-02 02:31:00
3123,alert-high-value,3,82201,blockchain-analytics-cg,437,2024-01-02 02:31:19
3124,mempool-events,3,62769,blockchain-analytics-cg,72,2024-01-02 02:31:38
3125,alert-high-value,3,618967,blockchain-analytics-cg,114,2024-01-02 02:32:16
3126,mempool-events,7,766548,blockchain-analytics-cg,151,2024-01-02 02:32:30
3127,defi-prices,2,894989,blockchain-analytics-cg,423,2024-01-02 02:32:44
3128,aggregated-metrics,2,691298,blockchain-analytics-cg,406,2024-01-02 02:32:49
3129,defi-prices,0,199789,blockchain-analytics-cg,146,2024-01-02 02:33:41
3130,defi-prices,1,98376,blockchain-analytics-cg,433,2024-01-02 02:33:51
3131,mempool-events,0,870323,blockchain-analytics-cg,243,2024-01-02 02:34:48
3132,mempool-events,5,996857,blockchain-analytics-cg,356,2024-01-02 02:35:00
3133,alert-high-value,2,739182,blockchain-analytics-cg,225,2024-01-02 02:35:14
3134,aggregated-metrics,2,179456,blockchain-analytics-cg,424,2024-01-02 02:36:04
3135,alert-high-value,3,236878,blockchain-analytics-cg,158,2024-01-02 02:36:48
3136,defi-prices,3,827010,blockchain-analytics-cg,117,2024-01-02 02:37:14
3137,defi-prices,3,250096,blockchain-analytics-cg,335,2024-01-02 02:38:03
3138,alert-high-value,2,488261,blockchain-analytics-cg,408,2024-01-02 02:38:06
3139,mempool-events,2,48479,blockchain-analytics-cg,477,2024-01-02 02:39:03
3140,mempool-events,5,246619,blockchain-analytics-cg,330,2024-01-02 02:40:00
3141,aggregated-metrics,5,895598,blockchain-analytics-cg,339,2024-01-02 02:40:07
3142,mempool-events,7,615741,blockchain-analytics-cg,291,2024-01-02 02:40:57
3143,alert-high-value,4,644129,blockchain-analytics-cg,472,2024-01-02 02:41:54
3144,aggregated-metrics,7,683389,blockchain-analytics-cg,392,2024-01-02 02:42:07
3145,aggregated-metrics,0,612114,blockchain-analytics-cg,138,2024-01-02 02:42:23
3146,mempool-events,0,947526,blockchain-analytics-cg,110,2024-01-02 02:42:59
3147,mempool-events,2,902148,blockchain-analytics-cg,100,2024-01-02 02:43:12
3148,defi-prices,0,72199,blockchain-analytics-cg,144,2024-01-02 02:44:00
3149,alert-high-value,5,698263,blockchain-analytics-cg,487,2024-01-02 02:44:08
3150,aggregated-metrics,7,202133,blockchain-analytics-cg,244,2024-01-02 02:44:29
3151,alert-high-value,4,397763,blockchain-analytics-cg,287,2024-01-02 02:45:10
3152,aggregated-metrics,3,857824,blockchain-analytics-cg,361,2024-01-02 02:45:36
3153,aggregated-metrics,1,189020,blockchain-analytics-cg,188,2024-01-02 02:46:26
3154,alert-high-value,4,738572,blockchain-analytics-cg,448,2024-01-02 02:46:34
3155,alert-high-value,5,744652,blockchain-analytics-cg,75,2024-01-02 02:47:16
3156,alert-high-value,1,258166,blockchain-analytics-cg,112,2024-01-02 02:47:43
3157,defi-prices,5,839408,blockchain-analytics-cg,246,2024-01-02 02:48:29
3158,alert-high-value,3,298546,blockchain-analytics-cg,51,2024-01-02 02:48:58
3159,mempool-events,3,90405,blockchain-analytics-cg,151,2024-01-02 02:49:03
3160,aggregated-metrics,4,979618,blockchain-analytics-cg,271,2024-01-02 02:49:25
3161,alert-high-value,1,376885,blockchain-analytics-cg,373,2024-01-02 02:50:13
3162,defi-prices,4,153139,blockchain-analytics-cg,492,2024-01-02 02:50:50
3163,defi-prices,0,117700,blockchain-analytics-cg,28,2024-01-02 02:51:07
3164,mempool-events,0,969030,blockchain-analytics-cg,449,2024-01-02 02:51:15
3165,defi-prices,7,458081,blockchain-analytics-cg,493,2024-01-02 02:51:40
3166,mempool-events,5,710567,blockchain-analytics-cg,19,2024-01-02 02:52:12
3167,mempool-events,6,839871,blockchain-analytics-cg,378,2024-01-02 02:52:29
3168,defi-prices,7,260377,blockchain-analytics-cg,449,2024-01-02 02:53:12
3169,alert-high-value,5,347461,blockchain-analytics-cg,93,2024-01-02 02:53:24
3170,alert-high-value,2,739072,blockchain-analytics-cg,170,2024-01-02 02:54:14
3171,aggregated-metrics,1,728810,blockchain-analytics-cg,315,2024-01-02 02:54:33
3172,defi-prices,1,361131,blockchain-analytics-cg,489,2024-01-02 02:54:46
3173,alert-high-value,6,907179,blockchain-analytics-cg,499,2024-01-02 02:55:41
3174,aggregated-metrics,0,263607,blockchain-analytics-cg,188,2024-01-02 02:56:27
3175,alert-high-value,7,302635,blockchain-analytics-cg,192,2024-01-02 02:56:45
3176,alert-high-value,7,331949,blockchain-analytics-cg,38,2024-01-02 02:57:23
3177,alert-high-value,4,414189,blockchain-analytics-cg,171,2024-01-02 02:57:54
3178,mempool-events,0,441050,blockchain-analytics-cg,62,2024-01-02 02:58:46
3179,defi-prices,7,487753,blockchain-analytics-cg,35,2024-01-02 02:59:37
3180,mempool-events,6,490671,blockchain-analytics-cg,424,2024-01-02 02:59:39
3181,mempool-events,7,346338,blockchain-analytics-cg,272,2024-01-02 03:00:30
3182,aggregated-metrics,4,738249,blockchain-analytics-cg,299,2024-01-02 03:00:44
3183,alert-high-value,4,282863,blockchain-analytics-cg,478,2024-01-02 03:01:12
3184,aggregated-metrics,0,450604,blockchain-analytics-cg,444,2024-01-02 03:01:38
3185,defi-prices,0,412739,blockchain-analytics-cg,375,2024-01-02 03:02:32
3186,alert-high-value,4,450225,blockchain-analytics-cg,280,2024-01-02 03:02:54
3187,defi-prices,7,585394,blockchain-analytics-cg,448,2024-01-02 03:03:51
3188,alert-high-value,7,723174,blockchain-analytics-cg,9,2024-01-02 03:04:35
3189,alert-high-value,5,617459,blockchain-analytics-cg,366,2024-01-02 03:05:20
3190,aggregated-metrics,0,116781,blockchain-analytics-cg,484,2024-01-02 03:05:45
3191,aggregated-metrics,7,262851,blockchain-analytics-cg,310,2024-01-02 03:06:37
3192,alert-high-value,4,307247,blockchain-analytics-cg,193,2024-01-02 03:07:34
3193,alert-high-value,5,199270,blockchain-analytics-cg,426,2024-01-02 03:07:53
3194,aggregated-metrics,1,989712,blockchain-analytics-cg,162,2024-01-02 03:08:38
3195,alert-high-value,1,528710,blockchain-analytics-cg,212,2024-01-02 03:08:50
3196,mempool-events,4,944529,blockchain-analytics-cg,295,2024-01-02 03:09:14
3197,defi-prices,6,632707,blockchain-analytics-cg,410,2024-01-02 03:09:22
3198,aggregated-metrics,0,471509,blockchain-analytics-cg,334,2024-01-02 03:10:06
3199,mempool-events,3,103729,blockchain-analytics-cg,59,2024-01-02 03:10:55
3200,alert-high-value,4,351986,blockchain-analytics-cg,182,2024-01-02 03:10:58
3201,defi-prices,1,246651,blockchain-analytics-cg,146,2024-01-02 03:11:00
3202,aggregated-metrics,3,40348,blockchain-analytics-cg,485,2024-01-02 03:11:41
3203,alert-high-value,0,772451,blockchain-analytics-cg,118,2024-01-02 03:12:15
3204,alert-high-value,1,793460,blockchain-analytics-cg,257,2024-01-02 03:12:55
3205,alert-high-value,5,613818,blockchain-analytics-cg,476,2024-01-02 03:13:28
3206,defi-prices,4,447354,blockchain-analytics-cg,295,2024-01-02 03:14:21
3207,defi-prices,7,991008,blockchain-analytics-cg,474,2024-01-02 03:14:47
3208,mempool-events,0,864370,blockchain-analytics-cg,251,2024-01-02 03:15:16
3209,mempool-events,1,36214,blockchain-analytics-cg,456,2024-01-02 03:15:53
3210,mempool-events,1,686485,blockchain-analytics-cg,262,2024-01-02 03:16:13
3211,aggregated-metrics,2,276958,blockchain-analytics-cg,6,2024-01-02 03:16:36
3212,defi-prices,2,742361,blockchain-analytics-cg,311,2024-01-02 03:17:09
3213,defi-prices,4,262435,blockchain-analytics-cg,301,2024-01-02 03:17:59
3214,alert-high-value,4,821374,blockchain-analytics-cg,248,2024-01-02 03:18:27
3215,defi-prices,2,881017,blockchain-analytics-cg,219,2024-01-02 03:19:23
3216,alert-high-value,4,676096,blockchain-analytics-cg,12,2024-01-02 03:20:19
3217,mempool-events,2,457433,blockchain-analytics-cg,249,2024-01-02 03:20:32
3218,mempool-events,5,661762,blockchain-analytics-cg,203,2024-01-02 03:21:31
3219,alert-high-value,2,151184,blockchain-analytics-cg,297,2024-01-02 03:22:27
3220,defi-prices,0,652747,blockchain-analytics-cg,385,2024-01-02 03:22:37
3221,defi-prices,3,392,blockchain-analytics-cg,108,2024-01-02 03:23:02
3222,alert-high-value,6,893257,blockchain-analytics-cg,256,2024-01-02 03:23:35
3223,defi-prices,2,625702,blockchain-analytics-cg,112,2024-01-02 03:23:41
3224,aggregated-metrics,3,731096,blockchain-analytics-cg,322,2024-01-02 03:24:09
3225,mempool-events,3,541809,blockchain-analytics-cg,318,2024-01-02 03:24:43
3226,alert-high-value,1,236819,blockchain-analytics-cg,232,2024-01-02 03:25:42
3227,alert-high-value,4,239129,blockchain-analytics-cg,22,2024-01-02 03:25:53
3228,aggregated-metrics,7,704997,blockchain-analytics-cg,74,2024-01-02 03:26:49
3229,mempool-events,4,518887,blockchain-analytics-cg,373,2024-01-02 03:27:30
3230,alert-high-value,3,509780,blockchain-analytics-cg,112,2024-01-02 03:28:15
3231,defi-prices,7,299719,blockchain-analytics-cg,45,2024-01-02 03:29:13
3232,alert-high-value,1,663309,blockchain-analytics-cg,359,2024-01-02 03:29:50
3233,mempool-events,7,731817,blockchain-analytics-cg,153,2024-01-02 03:30:13
3234,alert-high-value,6,197483,blockchain-analytics-cg,224,2024-01-02 03:30:23
3235,alert-high-value,5,421369,blockchain-analytics-cg,191,2024-01-02 03:30:50
3236,mempool-events,6,902735,blockchain-analytics-cg,11,2024-01-02 03:31:43
3237,aggregated-metrics,7,993441,blockchain-analytics-cg,221,2024-01-02 03:32:05
3238,aggregated-metrics,1,131874,blockchain-analytics-cg,278,2024-01-02 03:32:45
3239,mempool-events,4,142248,blockchain-analytics-cg,149,2024-01-02 03:33:42
3240,aggregated-metrics,1,873065,blockchain-analytics-cg,439,2024-01-02 03:34:33
3241,alert-high-value,6,237109,blockchain-analytics-cg,152,2024-01-02 03:35:23
3242,aggregated-metrics,7,504997,blockchain-analytics-cg,99,2024-01-02 03:35:41
3243,alert-high-value,7,715935,blockchain-analytics-cg,387,2024-01-02 03:35:44
3244,aggregated-metrics,5,978340,blockchain-analytics-cg,24,2024-01-02 03:36:40
3245,aggregated-metrics,7,817482,blockchain-analytics-cg,76,2024-01-02 03:37:35
3246,aggregated-metrics,0,944256,blockchain-analytics-cg,33,2024-01-02 03:38:24
3247,alert-high-value,4,435692,blockchain-analytics-cg,61,2024-01-02 03:39:08
3248,alert-high-value,7,215820,blockchain-analytics-cg,314,2024-01-02 03:40:05
3249,defi-prices,3,385097,blockchain-analytics-cg,455,2024-01-02 03:40:07
3250,alert-high-value,4,227737,blockchain-analytics-cg,290,2024-01-02 03:40:24
3251,mempool-events,4,315127,blockchain-analytics-cg,247,2024-01-02 03:40:44
3252,alert-high-value,4,993123,blockchain-analytics-cg,3,2024-01-02 03:40:55
3253,aggregated-metrics,6,159983,blockchain-analytics-cg,332,2024-01-02 03:40:56
3254,mempool-events,3,789181,blockchain-analytics-cg,214,2024-01-02 03:41:53
3255,alert-high-value,1,931892,blockchain-analytics-cg,305,2024-01-02 03:42:08
3256,aggregated-metrics,2,569671,blockchain-analytics-cg,99,2024-01-02 03:42:49
3257,defi-prices,5,421386,blockchain-analytics-cg,166,2024-01-02 03:43:02
3258,mempool-events,2,888741,blockchain-analytics-cg,384,2024-01-02 03:43:34
3259,aggregated-metrics,2,300334,blockchain-analytics-cg,30,2024-01-02 03:43:41
3260,mempool-events,3,646007,blockchain-analytics-cg,384,2024-01-02 03:43:42
3261,alert-high-value,0,293545,blockchain-analytics-cg,389,2024-01-02 03:44:11
3262,defi-prices,6,853319,blockchain-analytics-cg,80,2024-01-02 03:44:34
3263,aggregated-metrics,5,837656,blockchain-analytics-cg,111,2024-01-02 03:45:06
3264,mempool-events,1,33467,blockchain-analytics-cg,152,2024-01-02 03:45:24
3265,defi-prices,3,393900,blockchain-analytics-cg,362,2024-01-02 03:45:46
3266,alert-high-value,5,750090,blockchain-analytics-cg,296,2024-01-02 03:46:10
3267,defi-prices,1,867331,blockchain-analytics-cg,210,2024-01-02 03:46:22
3268,alert-high-value,5,363179,blockchain-analytics-cg,191,2024-01-02 03:46:57
3269,mempool-events,6,764867,blockchain-analytics-cg,118,2024-01-02 03:47:36
3270,aggregated-metrics,3,877317,blockchain-analytics-cg,343,2024-01-02 03:47:38
3271,defi-prices,5,636118,blockchain-analytics-cg,216,2024-01-02 03:48:02
3272,defi-prices,2,809874,blockchain-analytics-cg,18,2024-01-02 03:48:03
3273,alert-high-value,4,116825,blockchain-analytics-cg,26,2024-01-02 03:48:20
3274,defi-prices,1,79856,blockchain-analytics-cg,247,2024-01-02 03:48:46
3275,defi-prices,7,676092,blockchain-analytics-cg,371,2024-01-02 03:48:53
3276,defi-prices,5,100080,blockchain-analytics-cg,409,2024-01-02 03:49:24
3277,mempool-events,3,919474,blockchain-analytics-cg,389,2024-01-02 03:50:23
3278,aggregated-metrics,0,993135,blockchain-analytics-cg,436,2024-01-02 03:50:45
3279,alert-high-value,3,278975,blockchain-analytics-cg,32,2024-01-02 03:50:49
3280,alert-high-value,2,371078,blockchain-analytics-cg,468,2024-01-02 03:50:55
